Allow material consumptions without immediately manufacturing finished goods against a Work Order,Tillåt Material Förbrukning utan att omedelbart producera färdiga artiklar mot Arbetsorder,
Allow multi-currency invoices against single party account ,Tillåt Fler Valuta Fakturor mot Parti Konto,
Allow to Edit Stock UOM Qty for Purchase Documents,Tillåt att redigera Lager Enhet Kvantitet för Inköp Dokument,
Allow to Edit Stock UOM Qty for Sales Documents,Tillåt att redigera Lager Enhet Kvantitet för Försäljning Dokument,
Allow to Make Quality Inspection after Purchase / Delivery,Tillåt Kvalitet Kontroll efter Inköp / Leverans,
Allow transferring raw materials even after the Required Quantity is fulfilled,Tillåt överföring av råmaterial även efter att Erfordrad Kvantitet är uppfylld,
Allowed Dimension,Tillåten Dimension,
Allowed Doctypes,Tillåtna Doctypes,
Allowed To Transact With,Tillåtet att skapa Transaktioner med,
Allows to keep aside a specific quantity of inventory for a particular order.,Tillåter reservation av specifierad artikel kvantitet för angiven order.,
Allows users to submit Purchase Orders with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,Tillåter användare att godkänna Inköp Ordrar med noll kvantitet. Användbart när priserna är fasta men kvantiteter inte är. T. ex. Pris Avtal.,
Allows users to submit Request for Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,Tillåter användare att godkänna Offert Begäran med noll kvantitet. Användbart när priserna är fasta men kvantiteter inte är. T. ex. Pris Avtal.,
Allows users to submit Supplier Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,Tillåter användare att godkänna Leverantör Offerter med noll kvantitet. Användbart när priserna är fasta men kvantiteter inte är. T. ex. Pris Avtal.,
Alternative Item Code,Alternativ Artikel Kod,
Alternative Item Name,Alternativ Artikel Namn,
Always Ask,Fråga Alltid,
Amended From,Ändrad Från,
Amount,Belopp,
Amount (Company Currency),Belopp (Bolag Valuta),
Amount Difference,Belopp Differens,
Amount Difference with Purchase Invoice,Belopp Skillnad mot Inköp Faktura,
Amount Eligible for Commission,Provision Belopp,
Amount In Figure,Belopp I Figur,
Amount in Account Currency,Belopp i Konto Valuta,
Amount in party's bank account currency,Belopp i partens Bank Konto Valuta,
Amount in transaction currency,Belopp i transaktion valuta,
Amounts,Belopp,
An Item Group is a way to classify items based on types.,Artikel grupp är ett sätt att klassificera artiklar baserat på typer.,
Analytics,Analyser,
Annual Expenses,Årliga Kostnader,
Annual Income,Årlig Intäkt,
Annual Revenue,Årlig Omsätning,
Applicable Charges,Tillämpliga Avgifter,
Applicable Dimension,Tillämpad Dimension,
Applicable For,Tillämplig För,
Applicable Holiday List,Tillämpligt Helg Lista,
Applicable Modules,Tillämpliga Moduler,
Applicable On Account,Tillämplig På Konto,
Applicable To (Designation),Tillämpligt för (Befattning),
Applicable To (Employee),Tillämpligt för (Personal),
Applicable To (Role),Tillämpligt för (Roll),
Applicable To (User),Tillämpligt för (Användare),
Applicable for Countries,Tillämpa på Länder,
Applicable for Users,Användare,
Applicable for external driver,Tillämpligt för extern Förare,
Applicable on Cumulative Expense,Tillämplig på Ackumulerad Kostnad,
Applicable on Material Request,Tillämpligt på Material Begäran,
Applicable on Purchase Order,Tillämpligt på Inköp Order,
Applicable on booking actual expenses,Tillämpligt vid Bokföring av Faktiska Kostnader,
Applied on each reading.,Tillämpas vid varje läsning.,
Applies To,Tillämpas På,
Apply Additional Discount On,Tillämpa Extra Rabatt På,
Apply Discount On,Tillämpa Rabatt På,
Apply Discount on Discounted Rate,Tillämpa Rabatt på Rabatterad Pris,
Apply Discount on Rate,Tillämpa Rabatt på Pris,
Apply Multiple Pricing Rules,Tillämpa flera Prissättning Regler,
Apply On,Tillämpa På,
Apply Putaway Rule,Tillämpa Lägg Undan Regel,
Apply Recursion Over (As Per Transaction UOM),Tillämpa Rekursion Över (per Transaktion Enhet),
Apply Rule On Brand,Tillämpa Regel på Märke,
Apply Rule On Item Code,Tillämpa Regel på Artikel Kod,
Apply Rule On Item Group,Tillämpa Regel på Artikel Grupp,
Apply Rule On Other,Tillämpa Regel på,
Apply SLA for Resolution Time,Tillämpa Service Nivå Avtal för Resolution Tid,
Apply restriction on dimension values,Tillämpa begränsning på dimension värde,
Apply to All Inventory Documents,Tillämpa på Alla Lager Dokument,
Apply to Document,Tillämpa på Dokument,
Appointment,Möte,
Appointment Booking Settings,Bokning Inställningar,
Appointment Booking Slots,Bokning Lediga Tider,
Appointment Details,Möte Detaljer,
Appointment Duration (In Minutes),Möte Varar (Minuter),
Appointment With,Möte med,
Approving Role (above authorized value),Godkännande Roll (över auktoriserad värde),
Approving User  (above authorized value),Godkännande Användare (över auktoriserad värde),
Approximately match the description/party name against parties,Ungefärlig avstämning av beskrivning/partinamn mot parti,
Area,Yta,
Area UOM,Yta Enhet,
As per Stock UOM,Per Lager Enhet,
Assembly Items,Montering Artiklar,
Asset,Tillgång,
Asset Account,Tillgång Konto,
Asset Activity,Tillgång Aktivitet,
Asset Capitalization,Tillgång Aktivering,
Asset Capitalization Asset Item,Tillgång Aktivering Tillgång Post,
Asset Capitalization Service Item,Tillgång Aktivering Service Post,
Asset Capitalization Stock Item,Tillgång Aktivering Lager Post,
Asset Category,Tillgång Kategori,
Asset Category Account,Tillgång Kategori Konto,
Asset Category Name,Tillgång Kategori Namn,
Asset Depreciation Cost Center,Tillgång Avskrivningar Resultat Enhet,
Asset Depreciation Ledger,Tillgång Avskrivning Register,
Asset Depreciation Schedule,Tillgång Avskrivning Schema,
Asset Depreciations and Balances,Tillgång Avskrivningar och Saldo,
Asset Details,Tillgång Detaljer,
Asset Disposal,Tillgång Avyttring,
Asset Finance Book,Tillgång Finans Register,
Asset Location,Tillgång Plats,
Asset Maintenance,Tillgång Service,
Asset Maintenance Log,Tillgång Service Logg,
Asset Maintenance Task,Tillgång Service Uppgift,
Asset Maintenance Team,Tillgång Service Team,
Asset Movement,Tillgång Förändring,
Asset Movement Item,Tillgång Förändring Artikel,
Asset Name,Tillgång Namn,
Asset Naming Series,Tillgång Namngivning Serie,
Asset Owner,Tillgång Ägare,
Asset Owner Company,Tillgång Ägare Bolag,
Asset Quantity,Tillgång Kvantitet,
Asset Received But Not Billed,Tillgång Mottagen men ej Fakturerad Konto,
Asset Repair,Tillgång Reparation,
Asset Repair Consumed Item,Tillgång Bokning Förbrukad Post,
Asset Repair Purchase Invoice,Tillgång Reparation Inköp Faktura,
Asset Settings,Tillgång Inställningar,
Asset Shift Allocation,Tillgång Skift Tilldelning,
Asset Shift Factor,Tillgång Skift Faktor,
Asset Status,Tillgång Status,
Asset Value,Tillgång Värde,
Asset Value Adjustment,Tillgång Värde Justering,
Assets,Tillgångar,
Assign To,Tilldela till,
Assign to Name,Tilldela till Namn,
Assignment Conditions,Tilldelning Villkor,
"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.","Bifoga kommaseparerad .csv fil med två kolumner, en för det gamla namnet och en för det nya namnet.",
Attach custom Chart of Accounts file,Bifoga anpassad Kontoplan,
Attachment,Bilaga,
Attendance & Leaves,Närvaro & Frånvaro,
Attendance Device ID (Biometric/RF tag ID),Närvaro Enhet ID (Biometrisk/RFID Tagg),
Attribute,Egenskap,
Attribute Name,Egenskap Namn,
Attribute Value,Egenskap Värde,
Auditor,Revisor,
Authorised By,Auktoriserad Av,
Authorization Control,Behörighet Kontroll,
Authorization Rule,Auktorisering Regel,
Authorized Value,Auktoriserad Värde,
Auto Create Assets on Purchase,Automatiskt Skapa Tillgångar vid Inköp,
Auto Create Exchange Rate Revaluation,Automatiskt Skapa Valutaväxling Kurs Omvärdering,
Auto Create Purchase Receipt,Automatiskt Skapa Inköp Följesedel,
Auto Create Serial and Batch Bundle For Outward,Automatiskt Skapa Serie Nummer och Parti Paket för Extern,
Auto Create Subcontracting Order, Automatiskt Skapa Underleverantör Order,
Auto Created,Automatisk Skapad,
Auto Created (Reorder),Skapas automatiskt (ombeställning),
Auto Created Serial and Batch Bundle,Automatiskt Skapad Serie och Parti Paket,
Auto Creation of Contact,Automatiskt Skapa Kontakt,
Auto Insert Item Price If Missing,Automatiskt Infoga Artikel Pris om det saknas,
Auto Material Request,Automatisk Material Begäran,
Auto Name,Automatiskt,
Auto Opt In (For all customers),Registrera Automatiskt (För alla Kunder),
Auto Reconcile Payments,Automatisk Betalning Avstämning,
Auto Reconciliation Job Trigger,Automatisk Avstämning Jobb Utlösare,
Auto Repeat,Återkommande Händelse,
Auto Repeat Detail,Återkommande Detaljer,
Auto Reserve Serial and Batch Nos,Automatisk Reservera Serie och Parti Nummer,
Auto Reserve Stock,Reservera Automatiskt,
Auto Reserve Stock for Sales Order on Purchase,Automatisk Reservera Lager för Försäljning Order vid Inköp,
Auto close Opportunity Replied after the no. of days mentioned above,Automatiskt Stäng Besvarad Möjlighet efter ovan angivet antal dagar,
Auto match and set the Party in Bank Transactions,Automatiskt avstämning av Parti i Bank Transaktioner,
Auto re-order,Automatisk Ombeställning,
Auto write off precision loss while consolidation,Automatisk Avskrivning Precision av Förlust under Konsolidering,
Automatically Add Filtered Item To Cart,Automatiskt Lägg till Filtrerad Artikel till Kundkorg,
Automatically Add Taxes and Charges from Item Tax Template,Automatiskt Lägg till Moms och Avgifter från Artikel Moms Mall,
Automatically Add Taxes from Taxes and Charges Template,Automatiskt Lägg till Moms från Moms och Avgifter Mall,
Automatically Create New Batch,Automatiskt Skapa Ny Parti,
Automatically Process Deferred Accounting Entry,Automatiskt Behandla Uppskjutna Bokföring Poster,
Automatically post balancing accounting entry,Automatiskt skapa balans bokföring post,
Availability Of Slots,Lediga Tider,
Available Batch Qty at From Warehouse,Tillgänglig Parti Kvantitet på Från Lager,
Available Batch Qty at Warehouse,Tillgänglig Parti Kvantitet på Lager,
Available Batch Report,Tillgänglig Parti Rapport,
Available Qty,Tillgänglig Kvantitet,
Available Qty For Consumption,Tillgänglig Kvantitet för Förbrukning,
Available Qty at Company,Tillgänglig Kvantitet,
Available Qty at Source Warehouse,Tillgänglig Kvantitet på Från Lager,
Available Qty at Target Warehouse,Tillgänglig Kvantitet på Till Lager,
Available Qty at WIP Warehouse,Tillgänglig Kvantitet på Pågående Arbete Lager,
Available Qty at Warehouse,Tillgänglig Kvantitet på Lager,
Available Qty to Reserve,Tillgängligt Kvantitet att Reservera,
Available Quantity,Tillgänglig Kvantitet,
Available Serial No,Tillgänglig Serienummer,
Available Stock for Packing Items,Tillgängligt Lager för Artikel Paket,
Average Discount,Genomsnittlig Rabatt,
Average Response Time,Genomsnittlig Svarstid,
Average time taken by the supplier to deliver,Genomsnittlig Leveranstid,
Avg Rate,Genomsnitt Pris,
B+,B+,
B-,B-,
BFS,BFS,
BIN Qty,Lager Kvantitet,
BOM,Stycklista,
BOM Comparison Tool,Stycklista Jämförelse Verktyg,
BOM Created,Stycklista Skapad,
BOM Creator,Stycklista Generator,
BOM Creator Item,Stycklista Generator Post,
BOM Detail No,Stycklista Detalj Nummer,
BOM Explorer,Stycklista Utforskare,
BOM Explosion Item,Stycklista Utvidgad Artikel,
BOM Info,Stycklista Information,
BOM Item,Stycklista Artikel,
BOM No,Stycklista Nummer,
BOM No (For Semi-Finished Goods),Stycklista Nummer (för halvfärdiga artiklar),
BOM No. for a Finished Good Item,Stycklista Nummer för Färdigt Artikel,
BOM Operation,Stycklista Åtgärd,
BOM Operations Time,Stycklista Åtgärd Tid,
BOM Search,Stycklista Sökning,
BOM Tree,Stycklista Trädstruktur,
BOM Update Batch,Stycklista Uppdatera Parti ,
BOM Update Log,Stycklista Uppdatering Logg,
BOM Update Tool,Stycklista Uppdatering Verktyg,
BOM Update Tool Log with job status maintained,Stycklista Uppdatering Verktyg Logg med jobb status upprätthållen,
BOM Variance Report,Stycklista Avvikelse Rapport,
BOM Website Item,Stycklista Webbplats Artikel,
BOM Website Operation,Stycklista Webbplats Åtgärd,
BOM and Production,Stycklista & Produktion,
BOMs Updated,Stycklista Uppdaterad,
Backflush Materials From WIP Warehouse,Retroaktivt hämta material från Pågående Arbete Lager,
Backflush Raw Materials Based On,Retroaktivt hämta Råmaterial Baserad På,
Backflush Raw Materials From Work-in-Progress Warehouse,Retroaktivt hämta Råmaterial från Pågående Arbete Lager,
Backflush Raw Materials of Subcontract Based On,Retroaktivt hämta Råmaterial från Underleverantör baserat på,
Balance In Account Currency,Saldo i Konto Valuta,
Balance In Base Currency,Saldo i Bas Valuta,
Balance Qty,Saldo Kvantitet,
Balance Sheet,Balans Rapport,
Balance Sheet Closing Balance,Balansräkning Stängning Saldo,
Balance Sheet Summary,Balans Rapport Översikt,
Balance Stock Value,Saldo Lager Värde,
Balance Type,Saldo Typ,
Balance must be,Konto Saldo,
Bank,Bank,
Bank / Cash Account,Bank / Kassa Konto,
Bank A/C No.,Bank Konto Nummer,
Bank Account,Bank Konto,
Bank Account Details,Bank Konto Detaljer,
Bank Account Info,Bank Konto Information,
Bank Account No,Bank Konto Nummer,
Bank Account Subtype,Bank Konto Undertyp,
Bank Account Type,Bank Konto Typ,
Bank Balance,Bank Saldo,
Bank Charges,Bank Avgifter,
Bank Charges Account,Bank Avgifter Konto,
Bank Clearance,Bank Avstämning,
Bank Clearance Detail,Bank Avstämning Detalj,
Bank Clearance Summary,Bank Avstämning Översikt,
Bank Credit Balance,Bank Kredit Saldo,
Bank Details,Bank Uppgifter,
Bank Entry,Bank Post,
Bank Guarantee,Bank Garanti,
Bank Guarantee Number,Bank Garanti Nummer,
Bank Guarantee Type,Bank Garanti Typ,
Bank Name,Bank Namn,
Bank Reconciliation Statement,Bank Avstämning Redogörelse,
Bank Reconciliation Tool,Bank Avstämning Verktyg,
Bank Statement Import,Bank Avstämning Import,
Bank Transaction,Bank Transaktion,
Bank Transaction Mapping,Bank Transaktion Mappning,
Bank Transaction Payments,Bank Transaktion Betalningar,
Bank/Cash Account,Bank / Kassa Konto,
Banking,Bank,
Barcode,Streck/Qr Kod,
Barcode Type,Streck/QR Kod Typ,
Barcodes,Streck/QR Koder,
Base Amount,Bas Belopp,
Base Amount (Company Currency),Bas Belopp (Bolag Valuta),
Base Change Amount (Company Currency),Bas Växel Belopp (Bolag Valuta),
Base Cost Per Unit,Bas Kostnad per Enhet,
Base Hour Rate(Company Currency),Bas Tim Pris (Bolag Valuta),
Base Rate,Bas Pris,
Base Total Billable Amount,Bas Totalt Fakturerbar Belopp,
Base Total Billed Amount,Bas Totalt Fakturerad Belopp,
Base Total Costing Amount,Bas Totalt Beräknad Belopp,
