Allow Resetting Service Level Agreement,Dozvoli ponovno postavljanje sporazuma o nivou usluge,
Allow Sales,Dozvoli prodaju,
Allow Sales Invoice Creation Without Delivery Note,Dozvoli kreiranje izlazne fakture bez otpremnice,
Allow Sales Invoice Creation Without Sales Order,Dozvoli kreiranje izlazne fakture bez prodajne porudžbine,
Allow Stale Exchange Rates,Dozvoli neažurirane devizne kurseve,
Allow Supplier Quotation with Zero Quantity,Dozvoli ponudu dobavljača sa nultom količinom,
Allow UOM with Conversion Rate Defined in Item,Dozvoli jedinicu mere sa definisanim koeficijentom za konverziju u stavku,
Allow User to Edit Discount,Dozvoli korisniku da uređuje popust,
Allow User to Edit Rate,Dozvoli korisniku da uređuje cene,
Allow Variant UOM to be different from Template UOM,Dozvoli da jedinica mere varijante bude različita od jedinice mere šablona,
Allow Zero Rate,Dozvoli nultu cenu,
Allow Zero Valuation Rate,Dozvoli nultu stopu vrednovanja,
Allow existing Serial No to be Manufactured/Received again,Dozvoli da postojeći broj serije bude ponovo proizveden/primljen,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,Dozvoli potrošnju materijala bez trenutne proizvodnje gotovih proizvoda prema radnom nalogu,
Allow multi-currency invoices against single party account ,Dozvoli fakture u različitim valutama za jedan račun ,
Allow to Edit Stock UOM Qty for Purchase Documents,Dozvoli uređivanje količine zaliha za dokumenta o kupovini,
Allow to Edit Stock UOM Qty for Sales Documents,Dozvoli uređivanje količine zaliha za prodajna dokumenta,
Allow to Make Quality Inspection after Purchase / Delivery,Dozvoli vršenje kontrole kvaliteta nakon nabavke/isporuke,
Allow transferring raw materials even after the Required Quantity is fulfilled,Dozvoli transfer sirovina čak i nakon što su ispunjene potrebne količine,
Allowed Dimension,Dozvoljena dimenzija,
Allowed Doctypes,Dozvoljeni DocType,
Allowed To Transact With,Dozvoljene transakcije sa,
Allows to keep aside a specific quantity of inventory for a particular order.,Dozvoljava da se odvoji određena količina inventara za specifičnu narudžbinu.,
Allows users to submit Purchase Orders with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Omogućava korisnicima da podnesu nabavnu porudžbinu sa nultom količinom. Korisno kada su cene fiksne, a količine nisu, na primer ugovori gde su cene unapred dogovorene, a količine nisu poznate.",
Allows users to submit Request for Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Omogućava korisnicima da podnesu zahtev za ponudu sa nultom količinom. Korisno kada su cene fiksne, a količine nisu, na primer ugovori gde su cene unapred dogovorene, a količine nisu poznate.",
Allows users to submit Supplier Quotations with zero quantity. Useful when rates are fixed but the quantities are not. Eg. Rate Contracts.,"Omogućava korisnicima da podnesu ponudu dobavljača sa nultom količinom. Korisno kada su cene fiksne, a količine nisu, na primer ugovori gde su cene unapred dogovorene, a količine nisu poznate.",
Alternative Item Code,Alternativna šifra stavke,
Alternative Item Name,Alternativni naziv stavke,
Always Ask,Uvek pitaj,
Amended From,Izmenjeno iz,
Amount,Iznos,
Amount (Company Currency),Iznos (kompanijska valuta),
Amount Difference,Razlika u iznosu,
Amount Difference with Purchase Invoice,Razlika u ceni sa ulaznom fakturom,
Amount Eligible for Commission,Iznos koji je prihvatljiv za proviziju,
Amount In Figure,Iznos u ciframa,
Amount in Account Currency,Iznos u valuti računa,
Amount in party's bank account currency,Iznos u valuti tekućeg računa stranke,
Amount in transaction currency,Iznos u valuti transakcije,
Amounts,Iznos,
An Item Group is a way to classify items based on types.,Grupa stavki je način za klasifikaciju stavki na osnovu vrste.,
Analytics,Analitika,
Annual Expenses,Godišnji troškovi,
Annual Income,Godišnji prihod,
Annual Revenue,Godišnji promet,
Applicable Charges,Primenjive naknade,
Applicable Dimension,Primenjive dimenzije,
Applicable For,Primenjivo za,
Applicable Holiday List,Primenljiva lista praznika,
Applicable Modules,Primenljivi moduli,
Applicable On Account,Primenljivo na račun,
Applicable To (Designation),Primenjivo na (označavanje),
Applicable To (Employee),Primenjivo na (zaposleno lice),
Applicable To (Role),Primenjivo na (ulogu),
Applicable To (User),Primenjivo za (korisnika),
Applicable for Countries,Primenjivo za zemlje,
Applicable for Users,Primenjivo za korisnike,
Applicable for external driver,Primenjivo za eksternog vozača,
Applicable on Cumulative Expense,Primenjivo na kumulativni trošak,
Applicable on Material Request,Primenljivo na zahtev za nabavku,
Applicable on Purchase Order,Primenljivo na nabavne porudžbine,
Applicable on booking actual expenses,Primenljivo na knjiženje stvarnih troškova,
Applied on each reading.,Primenjeno na svako očitavanje.,
Applies To,Primenjivo za,
Apply Additional Discount On,Primeni dodatni popust na,
Apply Discount On,Primeni popust na,
Apply Discount on Discounted Rate,Primeni popust na sniženu cenu,
Apply Discount on Rate,Primeni popust na stopu,
Apply Multiple Pricing Rules,Primeni više cenovnih pravila,
Apply On,Primeni na,
Apply Putaway Rule,Primeni pravilo skladištenja,
Apply Recursion Over (As Per Transaction UOM),Primeni rekurziju prema (u skladu sa jedinicom mere transakcije),
Apply Rule On Brand,Primeni pravilo na brend,
Apply Rule On Item Code,Primeni pravilo na šifru stavke,
Apply Rule On Item Group,Primeni pravilo na grupu stavke,
Apply Rule On Other,Primeni pravilo na ostale,
Apply SLA for Resolution Time,Primeni sporazuma o nivou usluge za vreme rešavanja,
Apply restriction on dimension values,Primeni ograničenje vrednosti dimenzija,
Apply to All Inventory Documents,Primeni na sva inventarska dokumenta,
Apply to Document,Primeni na dokument,
Appointment,Termin,
Appointment Booking Settings,Podešavanje za zakazivanje termina,
Appointment Booking Slots,Dostupni termini za zakazivanje,
Appointment Details,Detalji termina,
Appointment Duration (In Minutes),Trajanje termina (u minutima),
Appointment With,Termin sa,
Approving Role (above authorized value),Uloga za odobravanje (iznad dozvoljene vrednosti),
Approving User  (above authorized value),Korisnik koji odobrava (iznad dozvoljene vrednosti),
Approximately match the description/party name against parties,Približno uskladi opis/naziv stranke sa strankama,
Area,Površina,
Area UOM,Površina (Jedinica mere),
As per Stock UOM,U skladu sa jedinicom mere zaliha,
Assembly Items,Sastavne komponente,
Asset,Imovina,
Asset Account,Račun imovine,
Asset Activity,Aktivnost imovine,
Asset Capitalization,Kapitalizacija imovine,
Asset Capitalization Asset Item,Stavka imovine za kapitalizaciju,
Asset Capitalization Service Item,Stavka usluge za kapitalizaciju imovine,
Asset Capitalization Stock Item,Stavka zaliha za kapitalizaciju imovine,
Asset Category,Kategorija imovine,
Asset Category Account,Račun kategorije imovine,
Asset Category Name,Naziv kategorije imovine,
Asset Depreciation Cost Center,Troškovni centar amortizacije imovine,
Asset Depreciation Ledger,Knjiga amortizacije,
Asset Depreciation Schedule,Raspored amortizacije imovine,
Asset Depreciations and Balances,Amortizacije imovine i stanja,
Asset Details,Detalji imovine,
Asset Disposal,Otuđenje imovine,
Asset Finance Book,Finansijska evidencija imovine,
Asset Location,Lokacija imovine,
Asset Maintenance,Održavanje imovine,
Asset Maintenance Log,Evidencija održavanja imovine,
Asset Maintenance Task,Zadatak održavanja imovine,
Asset Maintenance Team,Tim za održavanje imovine,
Asset Movement,Kretanje imovine,
Asset Movement Item,Stavka kretanja imovine,
Asset Name,Naziv imovine,
Asset Naming Series,Serija imenovanja imovine,
Asset Owner,Vlasnik imovine,
Asset Owner Company,Kompanija vlasnik imovine,
Asset Quantity,Količina imovine,
Asset Received But Not Billed,"Imovina primljena, ali nije fakturisana",
Asset Repair,Popravka imovine,
Asset Repair Consumed Item,Stavka utrošena za popravku imovine,
Asset Repair Purchase Invoice,Ulazna faktura za popravku imovine,
Asset Settings,Podešavanje imovine,
Asset Shift Allocation,Raspodela korišćenja imovine po smenama,
Asset Shift Factor,Faktor smene imovine,
Asset Status,Status imovine,
Asset Value,Vrednost imovine,
Asset Value Adjustment,Korekcija vrednosti imovine,
Assets,Imovina,
Assign To,Dodeli,
Assign to Name,Dodeli za ime,
Assignment Conditions,Uslovi dodeljivanja,
"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.","Priložite .csv fajl sa dve kolone, jednom za stari naziv i drugom za novi naziv.",
Attach custom Chart of Accounts file,Priloži prilagođeni kontni okvir,
Attachment,Prilog,
Attendance & Leaves,Prisustva i odsustva,
Attendance Device ID (Biometric/RF tag ID),ID uređaj za prisustvo (biometrijski/RF tag ID),
Attribute,Atribut,
Attribute Name,Naziv atributa,
Attribute Value,Vrednost atributa,
Auditor,Revizor,
Authorised By,Ovlašćeno od,
Authorization Control,Kontrola ovlašćenja,
Authorization Rule,Pravilo ovlašćenja,
Authorized Value,Vrednost ovlašćenja,
Auto Create Assets on Purchase,Automatski kreiraj imovinu pri kupovini,
Auto Create Exchange Rate Revaluation,Automatski kreiraj revalorizaciju deviznog kursa,
Auto Create Purchase Receipt,Automatski kreiraj prijemnicu nabavke,
Auto Create Serial and Batch Bundle For Outward,Automatski kreiraj paket serije i šarže za izlaz,
Auto Create Subcontracting Order,Automatski kreiraj nalog za podugovaranje,
Auto Created,Automatski kreirano,
Auto Created (Reorder),Automatski kreirano (ponovno naručivanje),
Auto Created Serial and Batch Bundle,Automatski kreiran paket serije i šarže,
Auto Creation of Contact,Automatsko kreiranje kontakata,
Auto Insert Item Price If Missing,Automatski unesi cenu stavke ukoliko nedostaje,
Auto Material Request,Automatski zahtev za nabavku,
Auto Name,Automatski naziv,
Auto Opt In (For all customers),Automatska prijava (za sve kupce),
Auto Reconcile Payments,Automatsko usklađivanje uplata,
Auto Reconciliation Job Trigger,Automatsko usklađivanje zadataka,
Auto Repeat,Automatsko ponavljanje,
Auto Repeat Detail,Detalji automatskog ponavljanja,
Auto Reserve Serial and Batch Nos,Automatska rezervacija brojeva serije i šarže,
Auto Reserve Stock,Automatski rezervisane zalihe,
Auto Reserve Stock for Sales Order on Purchase,Automatska rezervacija zaliha za prodajnu porudžbinu pri kupovini,
Auto close Opportunity Replied after the no. of days mentioned above,"Automatska zatvaranje prilike nakon dogovora, prema broju dana navedenom iznad",
Auto match and set the Party in Bank Transactions,Automatska povezivanje i postavljanje stranke u bankarskim transakcijama,
Auto re-order,Automatsko ponovno naručivanje,
Auto write off precision loss while consolidation,Automatski otpis gubitka preciznosti pri konsolidaciji,
Automatically Add Filtered Item To Cart,Automatski dodaj filtriranu stavku u korpu,
Automatically Add Taxes and Charges from Item Tax Template,Automatski dodaj poreze i naknade iz šablona poreza za stavke,
Automatically Add Taxes from Taxes and Charges Template,Automatski dodaj poreze iz šablona za poreze i naknade,
Automatically Create New Batch,Automatski kreiraj novu šaržu,
Automatically Process Deferred Accounting Entry,Automatski obradi računovodstveni unos razgraničenja,
Automatically post balancing accounting entry,Automatski knjiži ravnotežni računovodstveni unos,
Availability Of Slots,Dostupnost termina,
Available Batch Qty at From Warehouse,Dostupna količina šarže u početnom skladištu,
Available Batch Qty at Warehouse,Dostupna količina šarže u skladištu,
Available Batch Report,Izveštaj o dostupnim stavkama šarže,
Available Qty,Dostupna količina,
Available Qty For Consumption,Dostupna količina za potrošnju,
Available Qty at Company,Dostupna količina u kompaniji,
Available Qty at Source Warehouse,Dostupna količina u izvornom skladištu,
Available Qty at Target Warehouse,Dostupna količina u ciljnom skladištu,
Available Qty at WIP Warehouse,Dostupna količina u skladištu nedovršene proizvodnje,
Available Qty at Warehouse,Dostupna količina u skladištu,
Available Qty to Reserve,Dostupna količina za rezervaciju,
Available Quantity,Dostupna količina,
Available Serial No,Dostupni brojevi serija,
Available Stock for Packing Items,Dostupne zalihe za pakovanje stavki,
Average Discount,Prosečan popust,
Average Response Time,Prosečno vreme odgovora,
Average time taken by the supplier to deliver,Prosečno vreme potrebno dobavljaču za isporuku,
Avg Rate,Prosečna cena,
B+,B+,
B-,B-,
BFS,BFS,
BIN Qty,Količina u zapisu o stanju stavki,
BOM,Sastavnica,
BOM Comparison Tool,Alat za upoređivanje sastavnica,
BOM Created,Sastavnica kreirana,
BOM Creator,Izraditelj sastavnica,
BOM Creator Item,Stavka izraditelja sastavnice,
BOM Detail No,Broj detalja sastavnice,
BOM Explorer,Istraživanje spiska materijala,
BOM Explosion Item,Stavka detaljnog prikaza sastavnice,
BOM Info,Informacije o sastavnici,
BOM Item,Stavka sastavnice,
BOM No,Sastavnica broj,
BOM No (For Semi-Finished Goods),Sastavnica broj (za poluproizvode),
BOM No. for a Finished Good Item,Sastavnica broj za gotov proizvod,
BOM Operation,Operacija u sastavnici,
BOM Operations Time,Vreme operacije u sastavnici,
BOM Search,Sastavnica pretraga,
BOM Tree,Stablo sastavnice,
BOM Update Batch,Šarža ažuriranja sastavnice,
BOM Update Log,Evidencija ažuriranja sastavnice,
BOM Update Tool,Alat za ažuriranje sastavnice,
BOM Update Tool Log with job status maintained,Evidencija alata za ažuriranje sastavnice sa sačuvanim statusom zadatka,
BOM Variance Report,Izveštaj o odstupanjima u sastavnici,
BOM Website Item,Stavka sastavnice na veb-sajtu,
BOM Website Operation,Operacija sastavnice na veb-sajtu,
BOM and Production,Sastavnica i proizvodnja,
BOMs Updated,Sastavnice su ažurirane,
Backflush Materials From WIP Warehouse,Backflush materijala iz skladišta nedovršene proizvodnje,
Backflush Raw Materials Based On,Backflush sirovina zasnovano na,
Backflush Raw Materials From Work-in-Progress Warehouse,Backflush sirovina iz skladišta (rad u toku),
Backflush Raw Materials of Subcontract Based On,Backflush sirovina za podugovaranje na osnovu,
Balance In Account Currency,Stanje u valuti računa,
Balance In Base Currency,Stanje u osnovnoj valuti,
Balance Qty,Stanje količine,
Balance Sheet,Bilans stanja,
Balance Sheet Closing Balance,Završno stanje bilansa stanja,
Balance Sheet Summary,Rezime bilansa stanja,
Balance Stock Value,Stanje vrednosti zaliha,
Balance Type,Vrsta salda,
Balance must be,Stanje mora biti,
Bank,Banka,
Bank / Cash Account,Tekući račun / Blagajna,
Bank A/C No.,Broj tekućeg računa.,
Bank Account,Tekući račun,
Bank Account Details,Detalji tekućeg računa,
Bank Account Info,Informacije o tekućem računu,
Bank Account No,Broj tekućeg računa,
